CondCookieId,CondEpisodeId,CondPetId,CondStageNum,CondTimeEnd,CondTimeStart,Id_1,Id_2,Id_3,Id_4,Id_5,ResultIcon,SubKey_1,SubKey_2,SubKey_3,SubKey_4,SubKey_5,Value_1,Value_2,Value_3,Value_4,Value_5,_key
103005,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1184
103005,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1185
103006,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1186
103006,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1187
103006,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1188
103006,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1189
0,502,0,55,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,119
103006,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1190
103007,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1191
103007,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1192
103007,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1193
103007,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1194
103007,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1195
103008,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1196
103008,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1197
103008,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1198
103008,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1199
0,502,0,2,0,0,5001,5003,5010,5011,,0,0,0,0,0,,30,1,1,1,,12
0,502,0,56,0,0,5001,5003,5010,5011,,0,0,0,0,0,,28,1,1,1,,120
103008,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1200
106901,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1201
106901,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1202
106901,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1203
106901,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1204
106901,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1205
106902,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1206
106902,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1207
106902,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1208
106902,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1209
0,502,0,56,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,121
106902,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1210
106903,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1211
106903,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1212
106903,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1213
106903,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1214
106903,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1215
106904,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1216
106904,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1217
106904,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1218
106904,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1219
0,502,0,57,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,122
106904,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1220
106905,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1221
106905,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1222
106905,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1223
106905,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1224
106905,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1225
106906,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1226
106906,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1227
106906,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1228
106906,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1229
0,502,0,57,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,123
106906,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1230
106907,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1231
106907,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1232
106907,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1233
106907,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1234
106907,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1235
106908,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1236
106908,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1237
106908,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1238
106908,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1239
0,502,0,58,0,0,5001,5003,,,,0,0,0,,,,85,1,,,,124
106908,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1240
103601,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1241
103601,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1242
103601,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1243
103601,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1244
103601,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1245
103602,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1246
103602,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1247
103602,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1248
103602,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1249
0,502,0,58,0,0,5013,5014,,,5017,0,0,0,,,0,1,1,,,1,125
103602,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1250
103603,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1251
103603,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1252
103603,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1253
103603,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1254
103603,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1255
103604,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1256
103604,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1257
103604,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1258
103604,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1259
0,502,0,59,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,126
103604,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1260
103605,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1261
103605,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1262
103605,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1263
103605,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1264
103605,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1265
103606,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1266
103606,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1267
103606,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1268
103606,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1269
0,502,0,59,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,127
103606,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1270
103607,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1271
103607,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1272
103607,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1273
103607,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1274
103607,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1275
103608,1,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1276
103608,2,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1277
103608,3,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1278
103608,4,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1279
0,502,0,60,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,128
103608,5,0,,2024-05-12 23:59:59,2024-05-04 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1280
0,601,0,0,0,0,5001,5003,5010,5011,,0,0,0,0,0,,80,1,1,1,,1281
0,601,0,0,0,0,5013,5014,1177,,,0,0,0,0,,,1,1,1,,,1282
0,601,0,0,0,0,5020,1055,1096,,,0,0,,,,,1,-100000,-100000,,,1283
0,503,0,0,0,0,5001,5021,,,,0,0,0,,,,30,1,,,,1284
,701,,,,,5003,5013,5011,5014,5012,,0,0,0,0,0,1,1,1,1,1,1285
0,701,0,,2025-10-12 23:59:59,2025-08-28 10:00:01,1004,,,,,result_event_coin.png,0,,,,,2000,,,,,1286
0,602,0,0,0,0,5001,5003,5010,5011,5012,0,0,0,0,0,0,80,1,1,1,1,1287
0,602,0,0,0,0,5013,5014,1177,,,0,0,0,0,,,1,1,1,,,1288
0,602,0,0,0,0,5027,1055,1096,,,0,0,,,,,1,-100000,-100000,,,1289
0,502,0,60,0,0,5013,5014,1177,5015,5017,0,0,0,0,0,0,1,1,1,1,1,129
107201,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1290
107201,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1291
107201,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1292
107201,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1293
107201,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1294
107201,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1295
107201,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1296
107202,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1297
107202,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1298
107202,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1299
0,502,0,2,0,0,5013,5014,1177,,,0,0,0,0,,,1,1,1,,,13
0,502,0,61,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,130
107202,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1300
107202,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1301
107202,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1302
107202,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1303
107203,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1304
107203,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1305
107203,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1306
107203,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1307
107203,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1308
107203,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1309
0,502,0,61,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,131
107203,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1310
107204,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1311
107204,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1312
107204,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1313
107204,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1314
107204,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1315
107204,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1316
107204,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1317
107205,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1318
107205,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1319
0,502,0,62,0,0,5001,5003,5010,5011,,0,0,0,0,0,,40,1,1,1,,132
107205,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1320
107205,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1321
107205,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1322
107205,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1323
107205,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1324
107206,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1325
107206,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1326
107206,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1327
107206,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1328
107206,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1329
0,502,0,62,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,133
107206,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1330
107206,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1331
107207,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1332
107207,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1333
107207,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1334
107207,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1335
107207,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1336
107207,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1337
107207,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1338
107208,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1339
0,502,0,63,0,0,5001,5003,5010,,,0,0,0,0,,,40,1,1,,,134
107208,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1340
107208,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1341
107208,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1342
107208,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1343
107208,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1344
107208,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1345
107701,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1346
107701,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1347
107701,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1348
107701,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1349
0,502,0,63,0,0,5013,5014,,,5017,0,0,0,,,0,1,1,,,1,135
107701,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1350
107701,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1351
107701,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1352
107702,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1353
107702,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1354
107702,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1355
107702,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1356
107702,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1357
107702,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1358
107702,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1359
0,502,0,64,0,0,5001,5003,5010,5011,,0,0,0,0,0,,30,1,1,1,,136
107703,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1360
107703,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1361
107703,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1362
107703,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1363
107703,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1364
107703,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1365
107703,503,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1366
107704,1,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1367
107704,2,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1368
107704,3,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1369
0,502,0,64,0,0,5013,5014,1177,,5017,0,0,0,0,,0,1,1,1,,1,137
107704,4,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1370
107704,5,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1371
107704,6,0,,2026-05-05 23:59:59,2026-05-01 00:00:01,1004,1005,,,,result_event1.png,0,0,,,,1100,1100,,,,1372
