CollisionHeight,CollisionOriginX,CollisionOriginY,CollisionWidth,Id_1,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,JellyAni,JellyAniinfoFile,JellyChar,JellyGetSound,JellyMakeSound,JellyName,JellyScore,JellySpriteFrame,JellyTextureFile,JellyTypeGroup,MagnetTypeId,NameEffectId,StarEffectId,StatisticsSetting,SubKey_1,SubKey_2,SubKey_3,SubKey_4,SubKey_5,SubKey_6,SubKey_7,ToolDesc,ToolImage,TouchTypeId,UnlockedDescription,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,_key
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,Normal Energy Jelly,1000,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,,0,체력회복물약(중),10,,,,,,,4262
50,-15,-25,30,1505,1503,,,,,,pet54_jelly0,pet54_jelly_aniinfo.plist,,SoundEff_GetBigCoinJelly,,GiantBigCoin,100,pet54_jelly1.png,playing_jelly.png,0,0,104,111,0,,404,,,,,,,,0,[펫] 파프리카 샌드백이 생성하는 거대화 왕코인 아이템,100,3400,,,,,,4263
50,-15,-25,30,1505,1503,,,,,,pet58_jelly0,pet58_jelly_aniinfo.plist,,SoundEff_GetBigCoinJelly,,BlastBigCoin,100,,playing_jelly.png,0,0,103,111,0,,403,,,,,,,,0,[펫] 미스터 파솔라시가 생성하는 광속 왕코인 아이템,100,1400,,,,,,4264
,,,,1517,1501,,,,,,pet57_jelly0,pet57_jelly_aniinfo.plist,,SoundEff_GetBigBearJelly,,ConfettiPartyLife,1000,pet57_jelly01.png,playing_jelly.png,0,0,0,2,0,,,,,,,,,,0,[펫] 미스 도레미가 생성하는 별폭죽 물약 아이템,10,8,,,,,,4265
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,HamzziEnergyJelly,1000,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,,0,[펫] 햄찌가 능력발동 중에 만들어내는 체력회복물약,8,,,,,,,4266
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,PianoPassiveEnergyJelly,1000,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,,0,[펫] 도레미&파솔라시 보유효과에 등장하는 체력회복물약,3,,,,,,,4267
,,,,,,,,,,,jellybean_epN040,jellybean_epN04_aniinfo.plist,@,SoundEff_GetPointJelly,,MoonJelly,6500,,playing_jelly.png,0,1,0,2,1,,,,,,,,,jellybean_epN04_03.png,0,에피소드4 '마법사들의 도시'에서만 등장하는 그믐달젤리,,,,,,,,4268
,,,,1552,1552,1552,1552,1552,1501,,pet55_jelly0,pet55_jelly_aniinfo.plist,,SoundEff_GetItemJelly,,OwlJelly,1000,pet55_jelly01.png,playing_jelly.png,0,0,107,8,0,1,2,3,4,5,,,,,0,[펫] 도토리 부엉이가 생성하는 곰젤리파티 생명물약 아이템,503,4000,0,601,4,10,,4269
,,,,,,,,,,,ch49_jelly0,ch49_jelly_aniinfo.plist,,SoundEff_GetJelly,,MoonCookieJelly,4700,ch49_jelly_01,playing_jelly.png,0,0,0,2,1,,,,,,,,,,0,[쿠키] 달빛술사쿠키가 변신 중에 생성하는 별가루젤리,,,,,,,,4270
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,ChoucreamLifeJelly,1000,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,,0,[쿠키] 슈크림맛 쿠키의 대마법 발동 시 나타나는 체력회복물약,5,,,,,,,4271
,,,,,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,CherryBlossom,1500,ch51_jelly01.png,playing_jelly.png,0,0,0,4,0,,,,,,,,,,0,[쿠키] 벚꽃맛 쿠키의 변신 중에 하늘에서 떨어지는 벚꽃젤리 1,,,,,,,,4272
,,,,1540,1510,1512,1518,,,,ch51_jelly030,ch51_jelly03_aniinfo.plist,,SoundEff_GetItemJelly,,CherryBlossomExplosion,1000,ch51_jelly03_1.png,playing_jelly.png,0,1,0,4,0,,,1000,,,,,,,0,[쿠키] 벚꽃맛 쿠키의 전용 보너스타임에서 등장하는 벚꽃폭죽 아이템,5,100,10,1,,,,4273
,,,,,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,CherryBlossomFlower,600,ch51_jelly02.png,playing_jelly.png,0,0,0,4,0,,,,,,,,,,0,[쿠키] 벚꽃맛 쿠키의 벚꽃폭죽 아이템을 터트렸을 때 나오는 벚꽃젤리 2,,,,,,,,4274
,,,,1501,1519,,,,,,pet61_jelly0,pet61_jelly_aniinfo.plist,,SoundEff_GetItemJelly,,EnergyAlphabet,50000,pet61_jelly01.png,playing_jelly.png,0,0,0,3,0,,,,,,,,,,0,[펫] 홍차찻잔이 생성하는 거대화 알파벳 아이템,20,1,,,,,,4275
,,,,1503,1552,1552,1552,1552,1552,,pet63_jelly0,pet63_jelly_aniinfo.plist,,SoundEff_GetItemJelly,,BlastAllbearJelly,1000,pet63_jelly01.png,playing_jelly.png,0,0,0,3,0,403,1,2,3,4,5,,,,0,[펫] 레몬전지가 생성하는 질주 아이템,3000,503,3400,0,601,4,,4276
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_GetItemJelly,,BlackberryEnergyJelly,1000,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,,0,[쿠키] 블랙베리맛 쿠키의 영혼이 생성하는 체력회복물약,5,,,,,,,4277
,,,,,,,,,,,ch53_jelly010,ch53_jelly01_aniinfo.plist,,SoundEff_GetOrangeBallJelly,,OrangeBallJelly,10000,ch53_jelly01_01.png,playing_jelly.png,0,0,0,3,1,,,,,,,,,,0,[쿠키] 오렌지맛 쿠키의 능력 발동에 필요한 테니스공 젤리,,,,,,,,4278
,,,,,,,,,,,,,,SoundEff_GetJelly,,OrangePulpJelly,4500,ch53_jelly02.png,playing_jelly.png,0,0,0,3,1,,,,,,,,,,0,[쿠키] 오렌지맛 쿠키가 스매시 할 때 장애물을 파괴하며 나타나는 오렌지 과즙젤리,,,,,,,,4279
50,-15,-25,30,1505,,,,,,,pet64_jelly0,pet64_jelly_aniinfo.plist,,SoundEff_GetPlatinumCoin,,PlatinumCoin,77,pet64_jelly01.png,playing_jelly.png,0,0,0,111,0,,,,,,,,,,0,[펫] 백금방울이 생성하는 코인(70코인),70,,,,,,,4280
,,,,,,,,,,,,,,SoundEff_GetJelly,,LimePulpJelly,7777,ch54_jelly.png,playing_jelly.png,0,0,0,3,1,,,,,,,,,,0,[쿠키] 라임맛 쿠키가 스파이크 할 때 장애물을 파괴하며 나타나는 라임 과즙젤리,,,,,,,,4281
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,BallPoolJelly1,100,BallPoolJelly1.png,playing_jelly.png,0,0,0,1,0,,,,,,,,,,0,[보물] 젤리퐁퐁 스카이콩콩 착용시 바닥에서 튀오오르는 젤리 1,,,,,,,,4282
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,BallPoolJelly2,100,BallPoolJelly2.png,playing_jelly.png,0,0,0,1,0,,,,,,,,,,0,[보물] 젤리퐁퐁 스카이콩콩 착용시 바닥에서 튀오오르는 젤리 2,,,,,,,,4283
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,BallPoolJelly3,100,BallPoolJelly3.png,playing_jelly.png,0,0,0,1,0,,,,,,,,,,0,[보물] 젤리퐁퐁 스카이콩콩 착용시 바닥에서 튀오오르는 젤리 3,,,,,,,,4284
40,-11,-11,28,,,,,,,,ch55_jelly1,ch55_jelly_aniinfo.plist,,SoundEff_GetJelly,,WaterDrop1,5500,,playing_jelly.png,12,1,0,1,0,,,,,,,,,,0,[쿠키] 박하사탕맛 쿠키 변신 중에 하늘에서 내려오는 물방울젤리 1,,,,,,,,4285
40,-11,-11,28,,,,,,,,ch55_jelly2,ch55_jelly_aniinfo.plist,,SoundEff_GetJelly,,WaterDrop2,5500,,playing_jelly.png,12,1,0,1,0,,,,,,,,,,0,[쿠키] 박하사탕맛 쿠키 변신 중에 하늘에서 내려오는 물방울젤리 2,,,,,,,,4286
40,-11,-11,28,,,,,,,,ch55_jelly3,ch55_jelly_aniinfo.plist,,SoundEff_GetJelly,,WaterDrop3,5500,,playing_jelly.png,12,1,0,1,0,,,,,,,,,,0,[쿠키] 박하사탕맛 쿠키 변신 중에 하늘에서 내려오는 물방울젤리 3,,,,,,,,4287
40,-11,-11,28,1528,,,,,,,,,,SoundEff_GetJelly,,PaperBoatJelly,4500,pet67_jelly.png,playing_jelly.png,0,0,0,1,0,30,,,,,,,,,0,[펫] 종이배 선원 능력 발동 중에 나타나는 바다거품젤리,100,,,,,,,4288
,,,,1514,,,,,,,,,=,SoundEff_GetJelly,,FloatingIceTowerBallMaker,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,,epS02_tm01_stopbl_ing_01.png,1,아이스볼 장애물을 맵툴에서 원하는 위치에  배치할 수 있도록 하기 위한 맵툴용 젤리,6110,,,,,,,4289
,,,,1552,1552,1552,1552,1552,,,item16_epS02_10,item16_epS02_aniinfo.plist,n,SoundEff_GetAlphabetJelly,,IceAllBearJelly,1037,item16_epS02_1_01.png,playing_jelly.png,0,0,0,1,0,1,2,3,4,5,,,,item16_epS02_1_01.png,0,얼음곰젤리파티 아이템(일반젤리들이 얼음곰젤리로 변환됨),506,5000,0,4290,2,,,4290
,,,,111,,,,,,,item18_epS02_30,item18_epS02_aniinfo.plist,>,SoundEff_GetAlphabetJelly,,IceDaryItem,1037,item18_epS02_3_01.png,playing_jelly.png,0,0,0,1,0,,,,,,,,,item18_epS02_3_01.png,0,얼음다리 아이템(일정시간동안 구멍이 매꿔짐),5000,,,,,,,4291
,,,,1541,,,,,,,item17_epS02_20,item17_epS02_aniinfo.plist,!,SoundEff_GetExplosionJelly,,IcePokbalItem,1037,item17_epS02_2_01.png,playing_jelly.png,0,0,0,1,0,,,,,,,,,item17_epS02_2_01.png,0,얼음기화 아이템(주변의 장애물들이 기화되어 사라짐),1,,,,,,,4292
,,,,1514,,,,,,,,,%,SoundEff_GetJelly,,FloatingIceBallMakerBoss,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,,epS02_boss_floating.png,1,[맵툴용] 얼음파도의 탑의 장애물을 소환하는 보스의 1x1 장애물,6144,,,,,,,4293
,,,,,,,,,,,,,e,SoundEff_GetAlphabetJelly,,AlphabetNeed,333,,playing_jelly.png,0,0,0,1,0,,,,,,,,,alphabet_need.png,0,가지고 있지 않은 알파벳젤리로 맵에 나타나는 특수한 알파벳젤리,,,,,,,,4294
,,,,1514,,,,,,,,,/,SoundEff_GetJelly,,BalpanTool,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,고정,tm01_tb1_jelly.png,1,[맵툴용] 발판(고정),6116,,,,,,,4295
,,,,1514,,,,,,,,,),SoundEff_GetJelly,,BalpanToolUp,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,위,tm01_tb1_jelly.png,1,[맵툴용] 발판(위로 움직임),6117,,,,,,,4296
,,,,1514,,,,,,,,,\,SoundEff_GetJelly,,BalpanToolDown,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,아래,tm01_tb1_jelly.png,1,[맵툴용] 발판(아래로 움직임),6118,,,,,,,4297
,,,,1514,,,,,,,,,(,SoundEff_GetJelly,,IceBalpanTool,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,고정,epS02_tm01_fhcrash_1_jelly.png,1,[맵툴용] 고드름 발판(고정),6119,,,,,,,4298
,,,,1514,,,,,,,,,[,SoundEff_GetJelly,,IceBalpanToolUp,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,위,epS02_tm01_fhcrash_1_jelly.png,1,[맵툴용] 고드름 발판(위로 움직임),6120,,,,,,,4299
,,,,1514,,,,,,,,,],SoundEff_GetJelly,,IceBalpanToolDown,0,ch21_jelly3.png,playing_jelly.png,0,1,0,0,0,2000,,,,,,,아래,epS02_tm01_fhcrash_1_jelly.png,1,[맵툴용] 고드름 발판(아래로 움직임),6121,,,,,,,4300
,,,,1552,1552,1552,1552,1552,1501,,pet68_jelly0,pet68_jelly_aniinfo.plist,,SoundEff_GetAlphabetJelly,,IceAllBearEnergyJelly,1037,pet68_jelly01.png,playing_jelly.png,0,0,0,1,0,1,2,3,4,5,,,,,0,[펫] 얼음방울이 생성하는 얼음곰젤리파티 생명물약 아이템,506,5000,0,4290,2,10,,4301
,,,,1517,1512,1518,1537,1537,,,item12_full0,item12_full_aniinfo.plist,|,SoundEff_GetJelly,,FullScreenJellysExplotion_고정,1000,item12_full_2.png,playing_jelly.png,6,1,0,2,0,,1000,,1004,1003,,,고정,item12_full_2.png,0,오른쪽으로 이동하지 않는 색동별파티 아이템(색동별젤리가 폭죽처럼 터지며 장애물이 부숴짐),10,10,1,1,1,,,4302
,,,,1512,1537,,,,,,jelly_32_fly0,jelly_32_fly_aniinfo.plist,z,SoundEff_GetBearJelly,,MovingBearBean_고정,2860,jelly_32.png,playing_jelly.png,1,1,0,2,0,2000,1004,,,,,,고정,jelly_32.png,0,오른쪽으로 이동하지 않는 날개 달린 노란곰젤리,10,1,,,,,,4303
,,,,1512,1537,,,,,,jelly_40_fly0,jelly_40_fly_aniinfo.plist,s,SoundEff_GetBearJelly,,MovingPinkBearBean_고정,3960,jelly_40.png,playing_jelly.png,2,1,0,5,0,2000,1004,,,,,,고정,jelly_40.png,0,오른쪽으로 이동하지 않는 날개 달린 분홍곰젤리,10,1,,,,,,4304
,,,,1505,1512,,1537,,,,epN03_devilcoin_jelly0,epN03_devilcoin_jelly_aniinfo.plist,{,SoundEff_GetBigCoinJelly,,DevilCoin_고정,10000,,playing_jelly.png,0,1,0,2,0,,2000,,1004,,,,고정,pet47_jelly_0.png,0,오른쪽으로 이동하지 않는 날개 달린 데빌코인,20,10,,1,,,,4305
,,,,,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,BambooLeaf,7000,jellybean_ch56.png,playing_jelly.png,0,0,0,4,0,,,,,,,,,,0,[쿠키] 복숭아맛 쿠키 변신 중에 나타나는 대나무잎젤리,,,,,,,,4306
,,,,,,,,,,,,,,SoundEff_GetBearJelly,,JujubeJelly,3250,jellybean_ch57.png,playing_jelly.png,0,0,0,5,0,,,,,,,,,,0,[쿠키] 대추맛 쿠키의 언월도로 장애물을 부수면 나타나는 대추젤리,,,,,,,,4307
,,,,,,,,,,,,,,SoundEff_GetJellyCherryBlossom,,DumplingJelly,5500,jellybean_pet67.png,playing_jelly.png,0,0,0,4,0,,,,,,,,,,0,[펫] 판다 만두가 흩뿌리는 만두젤리,,,,,,,,4308
,,,,1505,1512,1518,1537,1510,1537,,jelly_coin20,jelly_coin2_aniinfo.plist,,SoundEff_GetGoldJelly,,FlyingGoldCoin,600,jelly_coin2_0.png,playing_jelly.png,0,0,0,2,0,,2001,,1004,,777,,,,0,[보물] 번쩍번쩍 황금 쌍절곤으로 장애물을 파괴하면 나타나는 날개 달린 금화 코인,10,50,1,1,500,1,,4309
,,,,1504,1512,1518,,,,,item06_coin0,item06_coin_aniinfo.plist,g,SoundEff_GetItemJelly,,FlyingObstacleCoinJelly,1000,item06_coin_0.png,playing_jelly.png,0,1,106,7,0,,2000,,,,,,고정,item06_coin_0.png,0,오른쪽으로 이동하지 않는 날개 달린 코인매직 아이템,1,10,1,,,,,4310
,,,,,,,,,,,,,,SoundEff_GetJelly,,MacaronJelly1,1400,ch59_jelly01.png,ch59_jelly.png,11,0,0,3,0,,,,,,,,,,0,[쿠키] 마카롱맛 쿠키가 생성하는 마카롱 젤리 1,,,,,,,,4311
,,,,,,,,,,,,,,SoundEff_GetJelly,,MacaronJelly2,1400,ch59_jelly02.png,ch59_jelly.png,11,0,0,3,0,,,,,,,,,,0,[쿠키] 마카롱맛 쿠키가 생성하는 마카롱 젤리 2,,,,,,,,4312
,,,,,,,,,,,,,,SoundEff_GetJelly,,MacaronJelly3,1400,ch59_jelly03.png,ch59_jelly.png,11,0,0,3,0,,,,,,,,,,0,[쿠키] 마카롱맛 쿠키가 생성하는 마카롱 젤리 3,,,,,,,,4313
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardSpade1,2500,ch60_jelly_1_1.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4314
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardSpade2,2500,ch60_jelly_1_2.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4315
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardSpade3,2500,ch60_jelly_1_3.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4316
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardSpade4,2500,ch60_jelly_1_4.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4317
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardDiamond1,2500,ch60_jelly_2_1.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4318
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardDiamond2,2500,ch60_jelly_2_2.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4319
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardDiamond3,2500,ch60_jelly_2_3.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4320
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardDiamond4,2500,ch60_jelly_2_4.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4321
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardHeart1,2500,ch60_jelly_3_1.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4322
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardHeart2,2500,ch60_jelly_3_2.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4323
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardHeart3,2500,ch60_jelly_3_3.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4324
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardHeart4,2500,ch60_jelly_3_4.png,ch60_jelly.png,9,0,0,5,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4325
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardClub1,2500,ch60_jelly_4_1.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4326
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardClub2,2500,ch60_jelly_4_2.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4327
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardClub3,2500,ch60_jelly_4_3.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4328
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,CinnamonCardClub4,2500,ch60_jelly_4_4.png,ch60_jelly.png,9,0,0,3,0,,,,,,,,,,0,시나몬맛 마술사가 생성하는 트럼프 카드,,,,,,,,4329
,,,,,,,,,,,,,,SoundEff_GetJelly,,CastanetsJelly1,1600,pet72_jelly01.png,pet72_jelly.png,10,0,0,1,0,,,,,,,,,,0,[펫]캐스터네츠가 생성하는 음표젤리1,,,,,,,,4330
,,,,,,,,,,,,,,SoundEff_GetJelly,,CastanetsJelly2,1600,pet72_jelly02.png,pet72_jelly.png,10,0,0,1,0,,,,,,,,,,0,[펫]캐스터네츠가 생성하는 음표젤리2,,,,,,,,4331
,,,,,,,,,,,,,,SoundEff_GetJelly,,CastanetsJelly3,1600,pet72_jelly03.png,pet72_jelly.png,10,0,0,1,0,,,,,,,,,,0,[펫]캐스터네츠가 생성하는 음표젤리1,,,,,,,,4332
,,,,1517,,,1537,1537,,,item12_full0,item12_full_aniinfo.plist,`,SoundEff_GetJelly,,FullScreenJellysExplotion_날개 없음,1000,item12_full_2.png,playing_jelly.png,6,1,0,2,0,,,,1004,1003,,,없음,item12_full_2.png,0,날개 없는 색동별파티 아이템(색동별젤리가 폭죽처럼 터지며 장애물이 부숴짐),10,,,1,1,,,4333
,,,,,,,,,,,,,,SoundEff_GetJelly,,CinnamonPetJelly1,2500,pet73_jelly_01.png,pet73_jelly.png,0,0,0,6,0,,,,,,,,,,0,[펫] 시나몬펫이 생성하는 젤리 1,,,,,,,,4334
,,,,,,,,,,,,,,SoundEff_GetJelly,,CinnamonPetJelly2,2500,pet73_jelly_01.png,pet73_jelly.png,0,0,0,6,0,,,,,,,,,,0,[펫] 시나몬펫이 생성하는 젤리 2,,,,,,,,4335
,,,,1501,,,,,,,,,,SoundEff_GetJelly,,CinnamonPetJelly3,2500,pet73_jelly_02.png,pet73_jelly.png,0,0,0,5,0,,,,,,,,,,0,[펫] 시나몬펫이 생성하는 젤리 3,1,,,,,,,4336
,,,,,,,,,,,ch61_jelly1,ch61_jelly_aniinfo.plist,,SoundEff_GetRedbeanFishJelly,,RedbeanFish,650000,,ch61_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 단팥맛 쿠키 능력발동에 필요한 붕어빵젤리,,,,,,,,4337
,,,,1501,,,,,,,item08_energy0,item08_energy_aniinfo.plist,,SoundEff_Small_Energy,,CastanetsEnergyJelly,1020,item08_energy_0.png,playing_jelly.png,0,0,101,5,0,,,,,,,,,item08_energy_0.png,0,[펫] 캐스터네츠가 생성하는 회복 물약,10,,,,,,,4338
,,,,,,,,,,,,,,SoundEff_GetJelly,,MagicIcecreamJelly,12000,ch25_jelly.png,ch25_jelly.png,0,0,0,1,0,,,,,,,,,ch25_jelly.png,0,[쿠키] 마법사맛 쿠키가 생성하는 아이스크림 젤리,,,,,,,,4339
,,,,,,,,,,,ch63_jelly1,ch63_jelly_aniinfo.plist,,SoundEff_GetOrangeBallJelly,,HerbRainJelly,1000,,ch63_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 허브맛 쿠키 비 젤리,,,,,,,,4340
,,,,,,,,,,,ch63_jelly2,ch63_jelly_aniinfo.plist,,SoundEff_GetOrangeBallJelly,,HerbSunJelly,1000,,ch63_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 허브맛 쿠키 해 젤리,,,,,,,,4341
,,,,,,,,,,,ch63_jelly3,ch63_jelly_aniinfo.plist,,SoundEff_GetJelly,,HerbSproutJelly,1,ch63_jelly_3_01.png,ch63_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 허브맛 쿠키 새싹젤리_BasicJelly로 이동,,,,,,,,4342
,,,,,,,,,,,,,,SoundEff_GetJelly,,WhiteChocoJelly,2500,ch62_jelly01.png,ch62_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 화이트초코맛 쿠키 장애물파괴시 나오는 젤리,,,,,,,,4343
,,,,1503,1503,,,,,,pet75_jelly0,pet75_jelly_aniinfo.plist,,SoundEff_GetItemJelly,,WhiteChocoPetJelly,1000,pet75_jelly_01.png,pet75_jelly.png,0,0,0,3,0,403,405,,,,,,,,0,[펫] 화이트초코 펫이 생성하는 광속질주 자석 아이템,3000,3000,,,,,,4344
,,,,,,,,,,,,,,SoundEff_GetJelly,,BardObstacleJelly,6200,ch29_jelly1.png,ch29_jelly.png,0,0,0,2,0,,,,,,,,,,0,[쿠키] 음유시인맛 쿠키 파괴의 노래에서 나오는 젤리,,,,,,,,4345
,,,,1542,1503,,,,,,pet77_jelly20,pet77_jelly2_aniinfo.plist,,SoundEff_GetItemJelly,,DragonEggGiantPopping,1000,pet77_jelly2.png,pet77_jelly2.png,0,0,104,7,0,4000,404,,,,,,,,0,[펫] 다이노사워 펫의 거대화 아이템,8,3400,,,,,,4346
,,,,1514,,,,,,,,,u,SoundEff_GetJelly,,FireBallMaker,0,jellybean_epN03_00.png,playing_jelly.png,0,1,0,0,0,210,,,,,,,늦음,ch21_jelly3.png,1,[맵툴용] 리뉴얼 EP3 7스테이지용 불뿜기장애물에서 나오는 불,6164,,,,,,,4347
,,,,,,,,,,,,,,SoundEff_GetJelly,,SeaFairyJelly,15350,ch65_jelly_3_01.png,ch65_jelly.png,0,0,0,2,0,,,,,,,,,,0,[쿠키] 바다요정 쿠키가 생성하는 젤리,,,,,,,,4348
,,,,,,,,,,,,,,SoundEff_GetJelly,,PoppingCandyJelly,6000,pet77_jelly1.png,pet77_jelly.png,0,0,0,2,0,,,,,,,,,,0,[펫] 다이노사워 펫의 젤리를 먹으면 나오는 젤리,,,,,,,,4349
40,-11,-11,28,,,,,,,,,,,SoundEff_GetJelly,,DinoSourPoppingJelly,1000,ch64_jelly_01.png,ch64_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 다이노사워 쿠키의 쿵쾅쿵쾅 젤리,,,,,,,,4350
,,,,,,,,,,,,,,SoundEff_GetJelly,,PinkChocoJelly,1500,ch31_jelly1.png,ch31_jelly.png,0,0,0,3,0,,,,,,,,,,0,[쿠키] 핑크초코쿠키가 만드는 젤리,,,,,,,,4351
,,,,1512,1510,1518,1537,,,,,,,SoundEff_GetJelly,,PinkChocoWingJelly,1500,ch31_jelly1.png,ch31_jelly.png,0,0,0,3,0,2001,,,1004,,,,,,0,[쿠키] 핑크초코쿠키가 만드는 날개달린 젤리,40,400,702,1,,,,4352
,,,,,,,,,,,,,,SoundEff_GetJelly,,PinkCandyJelly,1500,pet40_jelly.png,pet40_jelly.png,0,0,0,3,0,,,,,,,,,,0,[펫] 핑크캔디가 만드는 젤리,,,,,,,,4353
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialJelly1,14700,ch67_jelly1.png,ch67_jelly.png,0,0,0,6,0,,,,,,,,,,0,롤케이크 재료 젤리1 (망치에서나옴),,,,,,,,4354
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialJelly2,14700,ch67_jelly2.png,ch67_jelly.png,0,0,0,6,0,,,,,,,,,,0,롤케이크 재료 젤리2 (망치에서나옴),,,,,,,,4355
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialJelly3,14700,ch67_jelly3.png,ch67_jelly.png,0,0,0,6,0,,,,,,,,,,0,롤케이크 재료 젤리3 (망치에서나옴),,,,,,,,4356
,,,,,,,,,,,,,,SoundEff_GetItemJelly,,RollCakeMaterialJelly4,14700,ch67_jelly4.png,ch67_jelly.png,0,0,0,6,0,,,,,,,,,,0,롤케이크 재료 젤리4 (망치에서나옴),,,,,,,,4357
