episode,stage,distance_start,distance_end,jelly_type,jelly_id,quantity,density,speed
epS02,48,10754,10755,Magnet Jelly,405,43,43.0,900
epS02,48,10754,10755,Giant Jelly,404,43,43.0,900
epS02,48,10754,10755,Coin Party,406,43,43.0,900
epS02,49,11009,11010,Small Health,408,173,173.0,1000
epS02,49,11009,11010,Bonus Time,402,35,35.0,1000
epS02,49,11009,11010,ID_4215,4215,120,120.0,1000
epS02,49,11009,11010,ID_4234,4234,68,68.0,1000
epS02,49,11009,11010,Blast Jelly,403,10,10.0,1000
epS02,49,11009,11010,ID_4119,4119,8,8.0,1000
epS02,49,11010,11011,ID_4338,4338,155,155.0,1000
epS02,49,11010,11011,Blast Jelly,403,43,43.0,1000
epS02,49,11010,11011,Bear Party,407,43,43.0,1000
epS02,49,11010,11011,Magnet Jelly,405,43,43.0,1000
epS02,49,11010,11011,Giant Jelly,404,43,43.0,1000
epS02,49,11010,11011,Coin Party,406,43,43.0,1000
epS02,32,11268,11269,Small Health,408,173,173.0,1000
epS02,32,11268,11269,Bonus Time,402,35,35.0,1000
epS02,32,11268,11269,ID_4215,4215,120,120.0,1000
epS02,32,11268,11269,ID_4234,4234,68,68.0,1000
epS02,32,11268,11269,Blast Jelly,403,10,10.0,1000
epS02,32,11268,11269,ID_4119,4119,8,8.0,1000
epS02,32,11269,11270,ID_4338,4338,155,155.0,1000
epS02,32,11269,11270,Blast Jelly,403,43,43.0,1000
epS02,32,11269,11270,Bear Party,407,43,43.0,1000
epS02,32,11269,11270,Magnet Jelly,405,43,43.0,1000
epS02,32,11269,11270,Giant Jelly,404,43,43.0,1000
epS02,32,11269,11270,Coin Party,406,43,43.0,1000
epS02,50,11522,11523,Small Health,408,173,173.0,900
epS02,50,11522,11523,Bonus Time,402,35,35.0,900
epS02,50,11522,11523,ID_4215,4215,120,120.0,900
epS02,50,11522,11523,ID_4234,4234,68,68.0,900
epS02,50,11522,11523,Blast Jelly,403,10,10.0,900
epS02,50,11522,11523,ID_4119,4119,8,8.0,900
epS02,50,11523,11524,ID_4338,4338,155,155.0,900
epS02,50,11523,11524,Blast Jelly,403,43,43.0,900
epS02,50,11523,11524,Bear Party,407,43,43.0,900
epS02,50,11523,11524,Magnet Jelly,405,43,43.0,900
epS02,50,11523,11524,Giant Jelly,404,43,43.0,900
epS02,50,11523,11524,Coin Party,406,43,43.0,900
epS02,51,11777,11778,Small Health,408,173,173.0,900
epS02,51,11777,11778,Bonus Time,402,35,35.0,900
epS02,51,11777,11778,ID_4215,4215,120,120.0,900
epS02,51,11777,11778,ID_4234,4234,68,68.0,900
epS02,51,11777,11778,Blast Jelly,403,10,10.0,900
epS02,51,11777,11778,ID_4119,4119,8,8.0,900
epS02,51,11778,11779,ID_4338,4338,155,155.0,900
epS02,51,11778,11779,Blast Jelly,403,43,43.0,900
epS02,51,11778,11779,Bear Party,407,43,43.0,900
epS02,51,11778,11779,Magnet Jelly,405,43,43.0,900
epS02,51,11778,11779,Giant Jelly,404,43,43.0,900
epS02,51,11778,11779,Coin Party,406,43,43.0,900
epS02,52,12042,12043,Small Health,408,173,173.0,1100
epS02,52,12042,12043,Bonus Time,402,35,35.0,1100
epS02,52,12042,12043,ID_4215,4215,120,120.0,1100
epS02,52,12042,12043,ID_4234,4234,68,68.0,1100
epS02,52,12042,12043,Blast Jelly,403,10,10.0,1100
epS02,52,12042,12043,ID_4119,4119,8,8.0,1100
epS02,52,12043,12044,ID_4338,4338,155,155.0,1100
epS02,52,12043,12044,Blast Jelly,403,43,43.0,1100
epS02,52,12043,12044,Bear Party,407,43,43.0,1100
epS02,52,12043,12044,Magnet Jelly,405,43,43.0,1100
epS02,52,12043,12044,Giant Jelly,404,43,43.0,1100
epS02,52,12043,12044,Coin Party,406,43,43.0,1100
epS02,53,12289,12290,Small Health,408,173,173.0,1100
epS02,53,12289,12290,Bonus Time,402,35,35.0,1100
epS02,53,12289,12290,ID_4215,4215,120,120.0,1100
epS02,53,12289,12290,ID_4234,4234,68,68.0,1100
epS02,53,12289,12290,Blast Jelly,403,10,10.0,1100
epS02,53,12289,12290,ID_4119,4119,8,8.0,1100
epS02,53,12290,12291,ID_4338,4338,155,155.0,1100
epS02,53,12290,12291,Blast Jelly,403,43,43.0,1100
epS02,53,12290,12291,Bear Party,407,43,43.0,1100
epS02,53,12290,12291,Magnet Jelly,405,43,43.0,1100
epS02,53,12290,12291,Giant Jelly,404,43,43.0,1100
epS02,53,12290,12291,Coin Party,406,43,43.0,1100
epS02,54,12545,12546,Small Health,408,173,173.0,1000
epS02,54,12545,12546,Bonus Time,402,35,35.0,1000
epS02,54,12545,12546,ID_4215,4215,120,120.0,1000
epS02,54,12545,12546,ID_4234,4234,68,68.0,1000
epS02,54,12545,12546,Blast Jelly,403,10,10.0,1000
epS02,54,12545,12546,ID_4119,4119,8,8.0,1000
epS02,54,12546,12547,ID_4338,4338,155,155.0,1000
epS02,54,12546,12547,Blast Jelly,403,43,43.0,1000
epS02,54,12546,12547,Bear Party,407,43,43.0,1000
epS02,54,12546,12547,Magnet Jelly,405,43,43.0,1000
epS02,54,12546,12547,Giant Jelly,404,43,43.0,1000
epS02,54,12546,12547,Coin Party,406,43,43.0,1000
epS02,56,13057,13058,Small Health,408,173,173.0,1000
epS02,56,13057,13058,Bonus Time,402,35,35.0,1000
epS02,56,13057,13058,ID_4215,4215,120,120.0,1000
epS02,56,13057,13058,ID_4234,4234,68,68.0,1000
epS02,56,13057,13058,Blast Jelly,403,10,10.0,1000
epS02,56,13057,13058,ID_4119,4119,8,8.0,1000
epS02,56,13058,13059,ID_4338,4338,155,155.0,1000
epS02,56,13058,13059,Blast Jelly,403,43,43.0,1000
epS02,56,13058,13059,Bear Party,407,43,43.0,1000
epS02,56,13058,13059,Magnet Jelly,405,43,43.0,1000
epS02,56,13058,13059,Giant Jelly,404,43,43.0,1000
epS02,56,13058,13059,Coin Party,406,43,43.0,1000
epS02,57,13313,13314,Small Health,408,173,173.0,1100
epS02,57,13313,13314,Bonus Time,402,35,35.0,1100
epS02,57,13313,13314,ID_4215,4215,120,120.0,1100
epS02,57,13313,13314,ID_4234,4234,68,68.0,1100
epS02,57,13313,13314,Blast Jelly,403,10,10.0,1100
epS02,57,13313,13314,ID_4119,4119,8,8.0,1100
epS02,57,13315,13316,ID_4338,4338,155,155.0,1100
epS02,57,13315,13316,Blast Jelly,403,43,43.0,1100
epS02,57,13315,13316,Bear Party,407,43,43.0,1100
epS02,57,13315,13316,Magnet Jelly,405,43,43.0,1100
epS02,57,13315,13316,Giant Jelly,404,43,43.0,1100
epS02,57,13315,13316,Coin Party,406,43,43.0,1100
epS02,58,13569,13570,Small Health,408,173,173.0,1050
epS02,58,13569,13570,Bonus Time,402,35,35.0,1050
epS02,58,13569,13570,ID_4215,4215,120,120.0,1050
epS02,58,13569,13570,ID_4234,4234,68,68.0,1050
epS02,58,13569,13570,Blast Jelly,403,10,10.0,1050
epS02,58,13569,13570,ID_4119,4119,8,8.0,1050
epS02,58,13570,13571,Small Health,408,173,173.0,1050
epS02,58,13570,13571,Bonus Time,402,35,35.0,1050
epS02,58,13570,13571,ID_4215,4215,120,120.0,1050
epS02,58,13570,13571,ID_4234,4234,68,68.0,1050
epS02,58,13570,13571,Blast Jelly,403,10,10.0,1050
epS02,58,13570,13571,ID_4119,4119,8,8.0,1050
epS02,58,13571,13572,ID_4338,4338,155,155.0,1050
epS02,58,13571,13572,Blast Jelly,403,43,43.0,1050
epS02,58,13571,13572,Bear Party,407,43,43.0,1050
epS02,58,13571,13572,Magnet Jelly,405,43,43.0,1050
epS02,58,13571,13572,Giant Jelly,404,43,43.0,1050
epS02,58,13571,13572,Coin Party,406,43,43.0,1050
epS02,59,13825,13826,Small Health,408,173,173.0,1100
epS02,59,13825,13826,Bonus Time,402,35,35.0,1100
epS02,59,13825,13826,ID_4215,4215,120,120.0,1100
epS02,59,13825,13826,ID_4234,4234,68,68.0,1100
epS02,59,13825,13826,Blast Jelly,403,10,10.0,1100
epS02,59,13825,13826,ID_4119,4119,8,8.0,1100
epS02,59,13826,13827,ID_4338,4338,155,155.0,1100
epS02,59,13826,13827,Blast Jelly,403,43,43.0,1100
epS02,59,13826,13827,Bear Party,407,43,43.0,1100
epS02,59,13826,13827,Magnet Jelly,405,43,43.0,1100
epS02,59,13826,13827,Giant Jelly,404,43,43.0,1100
epS02,59,13826,13827,Coin Party,406,43,43.0,1100
epS02,33,14081,14082,Small Health,408,173,173.0,1000
epS02,33,14081,14082,Bonus Time,402,35,35.0,1000
epS02,33,14081,14082,ID_4215,4215,120,120.0,1000
epS02,33,14081,14082,ID_4234,4234,68,68.0,1000
epS02,33,14081,14082,Blast Jelly,403,10,10.0,1000
epS02,33,14081,14082,ID_4119,4119,8,8.0,1000
epS02,33,14082,14083,ID_4338,4338,155,155.0,1000
epS02,33,14082,14083,Blast Jelly,403,43,43.0,1000
epS02,33,14082,14083,Bear Party,407,43,43.0,1000
epS02,33,14082,14083,Magnet Jelly,405,43,43.0,1000
epS02,33,14082,14083,Giant Jelly,404,43,43.0,1000
epS02,33,14082,14083,Coin Party,406,43,43.0,1000
epS02,60,14337,14338,Small Health,408,173,173.0,1000
epS02,60,14337,14338,Bonus Time,402,35,35.0,1000
epS02,60,14337,14338,ID_4215,4215,120,120.0,1000
epS02,60,14337,14338,ID_4234,4234,68,68.0,1000
epS02,60,14337,14338,Blast Jelly,403,10,10.0,1000
epS02,60,14337,14338,ID_4119,4119,8,8.0,1000
epS02,60,14338,14339,ID_4338,4338,155,155.0,1000
epS02,60,14338,14339,Blast Jelly,403,43,43.0,1000
epS02,60,14338,14339,Bear Party,407,43,43.0,1000
epS02,60,14338,14339,Magnet Jelly,405,43,43.0,1000
epS02,60,14338,14339,Giant Jelly,404,43,43.0,1000
epS02,60,14338,14339,Coin Party,406,43,43.0,1000
epS02,34,14593,14594,Small Health,408,173,173.0,1000
epS02,34,14593,14594,Bonus Time,402,35,35.0,1000
epS02,34,14593,14594,ID_4215,4215,120,120.0,1000
epS02,34,14593,14594,ID_4234,4234,68,68.0,1000
epS02,34,14593,14594,Blast Jelly,403,10,10.0,1000
epS02,34,14593,14594,ID_4119,4119,8,8.0,1000
epS02,34,14594,14595,ID_4338,4338,155,155.0,1000
epS02,34,14594,14595,Blast Jelly,403,43,43.0,1000
epS02,34,14594,14595,Bear Party,407,43,43.0,1000
epS02,34,14594,14595,Magnet Jelly,405,43,43.0,1000
epS02,34,14594,14595,Giant Jelly,404,43,43.0,1000
epS02,34,14594,14595,Coin Party,406,43,43.0,1000
epS02,35,14849,14850,Small Health,408,173,173.0,1000
epS02,35,14849,14850,Bonus Time,402,35,35.0,1000
epS02,35,14849,14850,ID_4215,4215,120,120.0,1000
epS02,35,14849,14850,ID_4234,4234,68,68.0,1000
epS02,35,14849,14850,Blast Jelly,403,10,10.0,1000
epS02,35,14849,14850,ID_4119,4119,8,8.0,1000
epS02,35,14850,14851,ID_4338,4338,155,155.0,1000
epS02,35,14850,14851,Blast Jelly,403,43,43.0,1000
epS02,35,14850,14851,Bear Party,407,43,43.0,1000
epS02,35,14850,14851,Magnet Jelly,405,43,43.0,1000
epS02,35,14850,14851,Giant Jelly,404,43,43.0,1000
epS02,35,14850,14851,Coin Party,406,43,43.0,1000
epS02,36,15105,15106,Small Health,408,173,173.0,1000
epS02,36,15105,15106,Bonus Time,402,35,35.0,1000
epS02,36,15105,15106,ID_4215,4215,120,120.0,1000
epS02,36,15105,15106,ID_4234,4234,68,68.0,1000
epS02,36,15105,15106,Blast Jelly,403,10,10.0,1000
epS02,36,15105,15106,ID_4119,4119,8,8.0,1000
epS02,36,15106,15107,ID_4338,4338,155,155.0,1000
epS02,36,15106,15107,Blast Jelly,403,43,43.0,1000
epS02,36,15106,15107,Bear Party,407,43,43.0,1000
epS02,36,15106,15107,Magnet Jelly,405,43,43.0,1000
epS02,36,15106,15107,Giant Jelly,404,43,43.0,1000
epS02,36,15106,15107,Coin Party,406,43,43.0,1000
epS02,37,15366,15367,Small Health,408,173,173.0,1050
epS02,37,15366,15367,Bonus Time,402,35,35.0,1050
epS02,37,15366,15367,ID_4215,4215,120,120.0,1050
epS02,37,15366,15367,ID_4234,4234,68,68.0,1050
epS02,37,15366,15367,Blast Jelly,403,10,10.0,1050
epS02,37,15366,15367,ID_4119,4119,8,8.0,1050
epS02,37,15367,15368,ID_4338,4338,155,155.0,1050
epS02,37,15367,15368,Blast Jelly,403,43,43.0,1050
epS02,37,15367,15368,Bear Party,407,43,43.0,1050
epS02,37,15367,15368,Magnet Jelly,405,43,43.0,1050
epS02,37,15367,15368,Giant Jelly,404,43,43.0,1050
epS02,37,15367,15368,Coin Party,406,43,43.0,1050
epS02,38,15622,15623,Small Health,408,173,173.0,950
epS02,38,15622,15623,Bonus Time,402,35,35.0,950
epS02,38,15622,15623,ID_4215,4215,120,120.0,950
epS02,38,15622,15623,ID_4234,4234,68,68.0,950
epS02,38,15622,15623,Blast Jelly,403,10,10.0,950
epS02,38,15622,15623,ID_4119,4119,8,8.0,950
epS02,38,15623,15624,ID_4338,4338,155,155.0,950
epS02,38,15623,15624,Blast Jelly,403,43,43.0,950
epS02,38,15623,15624,Bear Party,407,43,43.0,950
epS02,38,15623,15624,Magnet Jelly,405,43,43.0,950
epS02,38,15623,15624,Giant Jelly,404,43,43.0,950
epS02,38,15623,15624,Coin Party,406,43,43.0,950
epS02,39,15873,15874,Small Health,408,173,173.0,1140
epS02,39,15873,15874,Bonus Time,402,35,35.0,1140
epS02,39,15873,15874,ID_4215,4215,120,120.0,1140
epS02,39,15873,15874,ID_4234,4234,68,68.0,1140
epS02,39,15873,15874,Blast Jelly,403,10,10.0,1140
epS02,39,15873,15874,ID_4119,4119,8,8.0,1140
epS02,39,15874,15875,ID_4338,4338,155,155.0,1140
epS02,39,15874,15875,Blast Jelly,403,43,43.0,1140
epS02,39,15874,15875,Bear Party,407,43,43.0,1140
epS02,39,15874,15875,Magnet Jelly,405,43,43.0,1140
epS02,39,15874,15875,Giant Jelly,404,43,43.0,1140
epS02,39,15874,15875,Coin Party,406,43,43.0,1140
epS02,61,16129,16130,Small Health,408,173,173.0,1200
epS02,61,16129,16130,Bonus Time,402,35,35.0,1200
epS02,61,16129,16130,ID_4215,4215,120,120.0,1200
epS02,61,16129,16130,ID_4234,4234,68,68.0,1200
epS02,61,16129,16130,Blast Jelly,403,10,10.0,1200
epS02,61,16129,16130,ID_4119,4119,8,8.0,1200
epS02,61,16130,16131,ID_4338,4338,155,155.0,1200
epS02,61,16130,16131,Blast Jelly,403,43,43.0,1200
epS02,61,16130,16131,Bear Party,407,43,43.0,1200
epS02,61,16130,16131,Magnet Jelly,405,43,43.0,1200
epS02,61,16130,16131,Giant Jelly,404,43,43.0,1200
epS02,61,16130,16131,Coin Party,406,43,43.0,1200
epS02,70,16385,16386,Small Health,408,173,173.0,1050
epS02,70,16385,16386,Bonus Time,402,35,35.0,1050
epS02,70,16385,16386,ID_4215,4215,120,120.0,1050
epS02,70,16385,16386,ID_4234,4234,68,68.0,1050
epS02,70,16385,16386,Blast Jelly,403,10,10.0,1050
epS02,70,16385,16386,ID_4119,4119,8,8.0,1050
epS02,70,16386,16387,ID_4338,4338,155,155.0,1050
epS02,70,16386,16387,Blast Jelly,403,43,43.0,1050
epS02,70,16386,16387,Bear Party,407,43,43.0,1050
epS02,70,16386,16387,Magnet Jelly,405,43,43.0,1050
epS02,70,16386,16387,Giant Jelly,404,43,43.0,1050
epS02,70,16386,16387,Coin Party,406,43,43.0,1050
epS02,71,16641,16642,Small Health,408,173,173.0,1030
epS02,71,16641,16642,Bonus Time,402,35,35.0,1030
epS02,71,16641,16642,ID_4215,4215,120,120.0,1030
epS02,71,16641,16642,ID_4234,4234,68,68.0,1030
epS02,71,16641,16642,Blast Jelly,403,10,10.0,1030
epS02,71,16641,16642,ID_4119,4119,8,8.0,1030
epS02,71,16645,16646,ID_4338,4338,155,155.0,1030
epS02,71,16645,16646,Blast Jelly,403,43,43.0,1030
epS02,71,16645,16646,Bear Party,407,43,43.0,1030
epS02,71,16645,16646,Magnet Jelly,405,43,43.0,1030
epS02,71,16645,16646,Giant Jelly,404,43,43.0,1030
epS02,71,16645,16646,Coin Party,406,43,43.0,1030
epS02,72,16897,16898,ID_4338,4338,155,155.0,920
epS02,72,16897,16898,Blast Jelly,403,43,43.0,920
epS02,72,16897,16898,Bear Party,407,43,43.0,920
epS02,72,16897,16898,Magnet Jelly,405,43,43.0,920
epS02,72,16897,16898,Giant Jelly,404,43,43.0,920
epS02,72,16897,16898,Coin Party,406,43,43.0,920
epS02,73,17153,17154,Small Health,408,173,173.0,820
epS02,73,17153,17154,Bonus Time,402,35,35.0,820
epS02,73,17153,17154,ID_4215,4215,120,120.0,820
epS02,73,17153,17154,ID_4234,4234,68,68.0,820
epS02,73,17153,17154,Blast Jelly,403,10,10.0,820
epS02,73,17153,17154,ID_4119,4119,8,8.0,820
epS02,73,17154,17155,ID_4338,4338,155,155.0,820
epS02,73,17154,17155,Blast Jelly,403,43,43.0,820
epS02,73,17154,17155,Bear Party,407,43,43.0,820
epS02,73,17154,17155,Magnet Jelly,405,43,43.0,820
epS02,73,17154,17155,Giant Jelly,404,43,43.0,820
epS02,73,17154,17155,Coin Party,406,43,43.0,820
epS02,74,17409,17410,Small Health,408,173,173.0,1000
epS02,74,17409,17410,Bonus Time,402,35,35.0,1000
epS02,74,17409,17410,ID_4215,4215,120,120.0,1000
epS02,74,17409,17410,ID_4234,4234,68,68.0,1000
epS02,74,17409,17410,Blast Jelly,403,10,10.0,1000
epS02,74,17409,17410,ID_4119,4119,8,8.0,1000
epS02,74,17410,17411,ID_4338,4338,155,155.0,1000
epS02,74,17410,17411,Blast Jelly,403,43,43.0,1000
epS02,74,17410,17411,Bear Party,407,43,43.0,1000
epS02,74,17410,17411,Magnet Jelly,405,43,43.0,1000
epS02,74,17410,17411,Giant Jelly,404,43,43.0,1000
epS02,74,17410,17411,Coin Party,406,43,43.0,1000
epS02,75,17665,17666,Small Health,408,173,173.0,1000
epS02,75,17665,17666,Bonus Time,402,35,35.0,1000
epS02,75,17665,17666,ID_4215,4215,120,120.0,1000
epS02,75,17665,17666,ID_4234,4234,68,68.0,1000
epS02,75,17665,17666,Blast Jelly,403,10,10.0,1000
epS02,75,17665,17666,ID_4119,4119,8,8.0,1000
epS02,75,17666,17667,ID_4338,4338,155,155.0,1000
epS02,75,17666,17667,Blast Jelly,403,43,43.0,1000
epS02,75,17666,17667,Bear Party,407,43,43.0,1000
epS02,75,17666,17667,Magnet Jelly,405,43,43.0,1000
epS02,75,17666,17667,Giant Jelly,404,43,43.0,1000
epS02,75,17666,17667,Coin Party,406,43,43.0,1000
epS02,76,17921,17922,Small Health,408,173,173.0,1000
epS02,76,17921,17922,Bonus Time,402,35,35.0,1000
epS02,76,17921,17922,ID_4215,4215,120,120.0,1000
epS02,76,17921,17922,ID_4234,4234,68,68.0,1000
epS02,76,17921,17922,Blast Jelly,403,10,10.0,1000
epS02,76,17921,17922,ID_4119,4119,8,8.0,1000
epS02,76,17922,17923,ID_4338,4338,155,155.0,1000
epS02,76,17922,17923,Blast Jelly,403,43,43.0,1000
epS02,76,17922,17923,Bear Party,407,43,43.0,1000
epS02,76,17922,17923,Magnet Jelly,405,43,43.0,1000
epS02,76,17922,17923,Giant Jelly,404,43,43.0,1000
epS02,76,17922,17923,Coin Party,406,43,43.0,1000
epS02,77,18177,18178,Small Health,408,173,173.0,1500
epS02,77,18177,18178,Bonus Time,402,35,35.0,1500
epS02,77,18177,18178,ID_4215,4215,120,120.0,1500
epS02,77,18177,18178,ID_4234,4234,68,68.0,1500
epS02,77,18177,18178,Blast Jelly,403,10,10.0,1500
epS02,77,18177,18178,ID_4119,4119,8,8.0,1500
epS02,77,18178,18179,ID_4338,4338,155,155.0,1500
epS02,77,18178,18179,Blast Jelly,403,43,43.0,1500
epS02,77,18178,18179,Bear Party,407,43,43.0,1500
epS02,77,18178,18179,Magnet Jelly,405,43,43.0,1500
epS02,77,18178,18179,Giant Jelly,404,43,43.0,1500
epS02,77,18178,18179,Coin Party,406,43,43.0,1500
epS02,78,18433,18434,Small Health,408,173,173.0,1000
epS02,78,18433,18434,Bonus Time,402,35,35.0,1000
epS02,78,18433,18434,ID_4215,4215,120,120.0,1000
epS02,78,18433,18434,ID_4234,4234,68,68.0,1000
epS02,78,18433,18434,Blast Jelly,403,10,10.0,1000
epS02,78,18433,18434,ID_4119,4119,8,8.0,1000
epS02,78,18434,18435,ID_4338,4338,155,155.0,1000
epS02,78,18434,18435,Blast Jelly,403,43,43.0,1000
epS02,78,18434,18435,Bear Party,407,43,43.0,1000
epS02,78,18434,18435,Magnet Jelly,405,43,43.0,1000
epS02,78,18434,18435,Giant Jelly,404,43,43.0,1000
epS02,78,18434,18435,Coin Party,406,43,43.0,1000
epS02,79,18689,18690,Small Health,408,173,173.0,1040
epS02,79,18689,18690,Bonus Time,402,35,35.0,1040
epS02,79,18689,18690,ID_4215,4215,120,120.0,1040
epS02,79,18689,18690,ID_4234,4234,68,68.0,1040
epS02,79,18689,18690,Blast Jelly,403,10,10.0,1040
epS02,79,18689,18690,ID_4119,4119,8,8.0,1040
epS02,79,18690,18691,ID_4338,4338,155,155.0,1040
epS02,79,18690,18691,Blast Jelly,403,43,43.0,1040
epS02,79,18690,18691,Bear Party,407,43,43.0,1040
epS02,79,18690,18691,Magnet Jelly,405,43,43.0,1040
epS02,79,18690,18691,Giant Jelly,404,43,43.0,1040
epS02,79,18690,18691,Coin Party,406,43,43.0,1040
epS02,62,18945,18946,Small Health,408,173,173.0,1150
epS02,62,18945,18946,Bonus Time,402,35,35.0,1150
epS02,62,18945,18946,ID_4215,4215,120,120.0,1150
epS02,62,18945,18946,ID_4234,4234,68,68.0,1150
epS02,62,18945,18946,Blast Jelly,403,10,10.0,1150
epS02,62,18945,18946,ID_4119,4119,8,8.0,1150
epS02,62,18946,18947,ID_4338,4338,155,155.0,1150
epS02,62,18946,18947,Blast Jelly,403,43,43.0,1150
epS02,62,18946,18947,Bear Party,407,43,43.0,1150
epS02,62,18946,18947,Magnet Jelly,405,43,43.0,1150
epS02,62,18946,18947,Giant Jelly,404,43,43.0,1150
epS02,62,18946,18947,Coin Party,406,43,43.0,1150
epS02,80,19201,19202,Small Health,408,173,173.0,1020
epS02,80,19201,19202,Bonus Time,402,35,35.0,1020
epS02,80,19201,19202,ID_4215,4215,120,120.0,1020
epS02,80,19201,19202,ID_4234,4234,68,68.0,1020
epS02,80,19201,19202,Blast Jelly,403,10,10.0,1020
epS02,80,19201,19202,ID_4119,4119,8,8.0,1020
epS02,80,19202,19203,ID_4338,4338,155,155.0,1020
epS02,80,19202,19203,Blast Jelly,403,43,43.0,1020
epS02,80,19202,19203,Bear Party,407,43,43.0,1020
epS02,80,19202,19203,Magnet Jelly,405,43,43.0,1020
epS02,80,19202,19203,Giant Jelly,404,43,43.0,1020
epS02,80,19202,19203,Coin Party,406,43,43.0,1020
epS02,81,19457,19458,Small Health,408,173,173.0,1000
epS02,81,19457,19458,Bonus Time,402,35,35.0,1000
epS02,81,19457,19458,ID_4215,4215,120,120.0,1000
epS02,81,19457,19458,ID_4234,4234,68,68.0,1000
epS02,81,19457,19458,Blast Jelly,403,10,10.0,1000
epS02,81,19457,19458,ID_4119,4119,8,8.0,1000
epS02,81,19458,19459,ID_4338,4338,155,155.0,1000
epS02,81,19458,19459,Blast Jelly,403,43,43.0,1000
epS02,81,19458,19459,Bear Party,407,43,43.0,1000
epS02,81,19458,19459,Magnet Jelly,405,43,43.0,1000
epS02,81,19458,19459,Giant Jelly,404,43,43.0,1000
epS02,81,19458,19459,Coin Party,406,43,43.0,1000
epS02,82,19713,19714,Small Health,408,173,173.0,970
epS02,82,19713,19714,Bonus Time,402,35,35.0,970
epS02,82,19713,19714,ID_4215,4215,120,120.0,970
epS02,82,19713,19714,ID_4234,4234,68,68.0,970
epS02,82,19713,19714,Blast Jelly,403,10,10.0,970
epS02,82,19713,19714,ID_4119,4119,8,8.0,970
epS02,82,19717,19718,ID_4338,4338,155,155.0,970
epS02,82,19717,19718,Blast Jelly,403,43,43.0,970
epS02,82,19717,19718,Bear Party,407,43,43.0,970
epS02,82,19717,19718,Magnet Jelly,405,43,43.0,970
epS02,82,19717,19718,Giant Jelly,404,43,43.0,970
epS02,82,19717,19718,Coin Party,406,43,43.0,970
epS02,83,19969,19970,Small Health,408,173,173.0,1000
epS02,83,19969,19970,Bonus Time,402,35,35.0,1000
epS02,83,19969,19970,ID_4215,4215,120,120.0,1000
epS02,83,19969,19970,ID_4234,4234,68,68.0,1000
epS02,83,19969,19970,Blast Jelly,403,10,10.0,1000
epS02,83,19969,19970,ID_4119,4119,8,8.0,1000
epS02,83,19970,19971,ID_4338,4338,155,155.0,1000
epS02,83,19970,19971,Blast Jelly,403,43,43.0,1000
epS02,83,19970,19971,Bear Party,407,43,43.0,1000
epS02,83,19970,19971,Magnet Jelly,405,43,43.0,1000
epS02,83,19970,19971,Giant Jelly,404,43,43.0,1000
epS02,83,19970,19971,Coin Party,406,43,43.0,1000
epS02,84,20225,20226,Small Health,408,173,173.0,1000
epS02,84,20225,20226,Bonus Time,402,35,35.0,1000
epS02,84,20225,20226,ID_4215,4215,120,120.0,1000
epS02,84,20225,20226,ID_4234,4234,68,68.0,1000
epS02,84,20225,20226,Blast Jelly,403,10,10.0,1000
epS02,84,20225,20226,ID_4119,4119,8,8.0,1000
epS02,84,20226,20227,ID_4338,4338,155,155.0,1000
epS02,84,20226,20227,Blast Jelly,403,43,43.0,1000
epS02,84,20226,20227,Bear Party,407,43,43.0,1000
epS02,84,20226,20227,Magnet Jelly,405,43,43.0,1000
epS02,84,20226,20227,Giant Jelly,404,43,43.0,1000
epS02,84,20226,20227,Coin Party,406,43,43.0,1000
epS02,85,20481,20482,Small Health,408,173,173.0,1000
epS02,85,20481,20482,Bonus Time,402,35,35.0,1000
epS02,85,20481,20482,ID_4215,4215,120,120.0,1000
epS02,85,20481,20482,ID_4234,4234,68,68.0,1000
epS02,85,20481,20482,Blast Jelly,403,10,10.0,1000
epS02,85,20481,20482,ID_4119,4119,8,8.0,1000
epS02,85,20482,20483,ID_4338,4338,155,155.0,1000
epS02,85,20482,20483,Blast Jelly,403,43,43.0,1000
epS02,85,20482,20483,Bear Party,407,43,43.0,1000
epS02,85,20482,20483,Magnet Jelly,405,43,43.0,1000
epS02,85,20482,20483,Giant Jelly,404,43,43.0,1000
epS02,85,20482,20483,Coin Party,406,43,43.0,1000
epS02,86,20737,20738,Small Health,408,173,173.0,1000
epS02,86,20737,20738,Bonus Time,402,35,35.0,1000
epS02,86,20737,20738,ID_4215,4215,120,120.0,1000
epS02,86,20737,20738,ID_4234,4234,68,68.0,1000
epS02,86,20737,20738,Blast Jelly,403,10,10.0,1000
epS02,86,20737,20738,ID_4119,4119,8,8.0,1000
epS02,86,20738,20739,ID_4338,4338,155,155.0,1000
epS02,86,20738,20739,Blast Jelly,403,43,43.0,1000
epS02,86,20738,20739,Bear Party,407,43,43.0,1000
epS02,86,20738,20739,Magnet Jelly,405,43,43.0,1000
epS02,86,20738,20739,Giant Jelly,404,43,43.0,1000
epS02,86,20738,20739,Coin Party,406,43,43.0,1000
epS02,87,20993,20994,Small Health,408,173,173.0,1000
epS02,87,20993,20994,Bonus Time,402,35,35.0,1000
epS02,87,20993,20994,ID_4215,4215,120,120.0,1000
epS02,87,20993,20994,ID_4234,4234,68,68.0,1000
epS02,87,20993,20994,Blast Jelly,403,10,10.0,1000
epS02,87,20993,20994,ID_4119,4119,8,8.0,1000
epS02,87,20994,20995,ID_4338,4338,155,155.0,1000
